area,bedrooms,bathrooms,age,latitude,longitude,zipcode,price
1694.6,2,2.0,19.0,38.9321,-118.8481,Z124,437249.29
1473.4,7,2.5,3.7,39.5615,-119.4459,Z108,433182.45
2111.8,8,3.5,54.7,34.1037,-114.3364,Z120,427599.1
2048.2,3,4.5,2.2,41.5921,-123.6753,Z100,494804.61
1187.2,4,3.5,19.1,35.7298,-121.7173,Z111,319036.59
840.4,5,3.5,9.1,39.2802,-114.3294,Z129,360562.67
1398.5,2,4.0,82.6,39.6632,-119.8243,Z110,387887.58
1100.0,1,3.0,40.1,37.2883,-118.5028,Z116,317880.73
1468.2,4,2.5,25.1,33.7228,-123.6492,Z106,373895.39
2118.7,1,2.0,33.1,35.1188,-121.5175,Z126,513265.63
1271.3,4,3.5,22.8,34.7253,-124.0837,Z126,373843.74
1478.6,5,2.5,4.8,37.4271,-123.0562,Z103,466560.26
1529.0,3,1.5,37.0,34.9821,-117.8502,Z108,408711.03
1924.2,2,2.0,20.4,37.6943,-116.482,Z118,489501.86
376.6,2,1.0,30.2,35.238,-115.3641,Z114,94111.83
1196.6,1,1.0,1.4,32.5093,-121.8596,Z105,368857.03
1605.6,6,1.5,4.6,35.9509,-121.0049,Z124,551623.22
2100.0,4,1.5,26.7,38.2651,-118.5213,Z103,540085.69
1254.0,2,2.0,18.5,39.8501,-123.6213,Z104,310513.27
561.7,3,5.5,7.7,32.7695,-116.0295,Z120,213536.59
1809.9,4,1.5,8.3,34.954,-119.4254,Z112,469506.08
1182.3,5,2.5,30.0,41.8619,-114.3622,Z104,335537.23
905.2,1,1.0,1.8,34.9872,-123.2682,Z101,153598.98
1187.8,1,4.0,17.1,39.8834,-123.1005,Z110,378448.69
1407.7,5,1.0,22.2,37.339,-120.8399,Z117,437639.88
1197.6,1,1.0,11.1,33.6607,-122.329,Z114,204538.01
397.2,4,3.5,51.5,38.6123,-117.1858,Z116,101568.77
1948.5,4,1.5,1.8,41.6802,-114.5585,Z129,434487.2
2137.4,5,1.5,60.2,40.9249,-123.556,Z128,562057.39
1825.8,2,2.0,38.5,39.0578,-121.9565,Z116,352473.92
931.2,3,1.0,17.7,37.3654,-122.0021,Z119,348429.23
1399.3,3,1.5,77.5,35.5337,-119.1547,Z118,341326.93
1496.7,4,3.5,36.3,35.8912,-119.7537,Z119,471456.19
1799.4,4,3.5,80.2,35.789,-116.8679,Z115,433715.68
1834.2,2,3.0,19.2,41.2598,-116.8074,Z110,463278.88
1132.9,1,1.0,18.1,34.5075,-118.4861,Z127,354216.46
1541.0,3,3.5,22.7,36.0913,-118.2943,Z127,475959.93
1728.6,6,1.0,2.0,36.6037,-115.6557,Z121,455981.87
2227.9,4,3.5,71.7,36.3846,-120.3322,Z126,594371.55
1852.3,2,3.0,33.1,32.5399,-124.3704,Z116,460108.49
1894.5,5,1.5,28.8,35.0742,-122.2632,Z107,453409.31
1541.9,1,1.0,78.3,37.2364,-124.1287,Z107,395039.01
2205.2,3,4.5,120.0,39.7247,-120.3683,Z122,501952.63
1704.9,5,1.0,5.4,37.91,-120.7427,Z111,347832.75
1069.5,6,4.5,41.5,36.1562,-123.4644,Z114,309041.98
2201.7,2,1.0,26.0,38.8188,-116.5722,Z126,550885.58
1849.0,4,3.5,18.5,38.826,-118.6929,Z126,556514.11
1278.5,5,1.5,114.0,34.8553,-122.1301,Z103,394364.77
1260.3,1,2.0,57.0,33.4859,-116.5292,Z107,411746.66
1648.3,4,1.5,35.8,40.1302,-117.4867,Z124,456421.06
1731.6,4,1.5,14.5,37.5329,-122.4883,Z114,370830.11
1598.6,7,2.5,32.9,34.177,-114.1797,Z104,413252.57
1655.7,3,2.5,22.8,34.9897,-122.637,Z121,486498.39
2350.0,4,1.5,8.6,39.781,-116.3971,Z109,635817.38
2035.8,3,1.5,18.0,38.7061,-114.333,Z123,552933.89
1595.3,3,4.5,7.2,41.4791,-116.8822,Z120,435985.66
1970.7,1,1.0,20.8,36.917,-117.5093,Z127,514014.36
983.7,1,2.0,38.2,32.9958,-115.0151,Z119,296240.1
1699.0,8,2.5,1.1,39.154,-121.6741,Z123,514642.94
2404.7,5,1.0,43.5,34.9217,-121.5899,Z129,618567.79
1391.0,1,2.0,0.6,35.5766,-117.7678,Z118,401216.79
1076.2,3,1.0,21.8,34.3682,-115.2376,Z114,180686.74
1174.0,1,1.0,25.6,35.4349,-118.0176,Z105,320700.98
955.2,1,2.0,43.0,40.3801,-114.241,Z108,271822.66
1107.6,1,3.0,42.9,37.9788,-122.1595,Z105,265424.57
1314.7,2,1.0,16.2,33.537,-115.8283,Z129,313365.9
797.2,1,1.0,2.1,38.0727,-114.7637,Z108,212152.35
1507.8,3,2.5,35.5,38.5189,-120.0165,Z107,493255.3
1951.1,2,1.0,21.5,40.9058,-114.3992,Z115,449371.94
1046.1,8,3.5,12.2,40.6666,-122.3774,Z127,391234.88
2259.6,2,1.0,8.0,33.0973,-114.4952,Z124,564871.97
1755.4,5,3.5,3.8,40.7336,-115.0205,Z109,515237.46
2015.3,3,4.5,10.5,32.9834,-123.8055,Z129,483205.48
1171.1,2,3.0,18.4,33.9642,-119.026,Z108,309786.88
1927.3,3,1.5,19.5,33.5597,-118.9472,Z107,520113.11
954.0,3,3.5,26.2,34.2261,-123.9018,Z124,358495.44
1945.1,3,1.5,13.5,40.131,-124.0849,Z113,457830.57
1585.9,2,1.0,75.7,39.0181,-124.4465,Z122,360538.94
1776.6,5,1.5,20.5,39.0261,-118.9927,Z106,522637.25
912.2,3,3.5,16.5,41.2602,-119.6299,Z110,366383.24
1052.5,2,1.0,1.5,36.2226,-114.6252,Z119,295466.28
1798.6,3,2.5,27.4,32.5312,-120.9058,Z115,528282.07
1025.8,4,1.0,27.7,38.5778,-117.5886,Z116,214163.21
1731.6,4,3.5,26.3,40.7467,-124.4206,Z122,377869.37
816.4,2,5.0,65.6,41.7745,-117.5328,Z107,302183.26
1924.1,4,2.5,43.2,35.957,-114.9087,Z111,386296.11
883.7,5,1.5,60.6,40.3104,-120.7749,Z124,266048.89
1776.1,3,3.5,1.8,40.5677,-121.2024,Z116,464776.3
1812.8,2,2.0,11.5,33.8722,-117.9267,Z124,523276.31
1151.6,2,2.0,11.5,38.4992,-121.0502,Z114,290090.42
1791.0,2,2.0,32.1,34.1448,-120.2746,Z106,488183.82
1630.2,2,3.0,17.9,36.743,-121.6323,Z122,428266.61
1230.6,4,4.5,45.1,40.853,-120.8787,Z118,324384.1
995.7,2,1.0,14.6,39.9999,-117.3662,Z116,282466.72
518.7,3,1.5,7.5,37.9182,-114.8151,Z122,179162.87
1674.8,2,3.0,10.3,40.1827,-118.3773,Z112,383077.02
717.6,4,1.0,6.0,33.9519,-124.3946,Z125,211463.23
1547.7,6,3.5,6.6,34.3517,-121.7291,Z107,486444.92
1368.3,5,1.5,7.3,34.4842,-114.5015,Z121,436921.91
1839.6,4,1.0,0.5,39.8721,-114.9416,Z113,529022.37
1349.0,3,1.5,37.8,40.9642,-123.2857,Z122,329334.96
1335.3,5,1.0,15.3,37.8469,-114.9616,Z124,432589.21
1865.9,1,1.0,0.7,41.6007,-114.3724,Z107,438544.31
1667.5,4,2.5,13.9,39.4163,-121.092,Z113,442787.95
1658.1,2,2.0,70.7,37.855,-117.1394,Z104,450881.02
1734.6,3,1.5,21.5,38.3101,-118.6202,Z111,453884.77
732.2,4,1.0,120.0,40.5706,-120.961,Z126,218118.45
1878.4,6,4.5,23.3,33.3567,-122.89,Z119,572204.32
1806.2,4,1.5,98.7,34.0962,-120.6473,Z110,452759.14
991.7,2,3.0,6.8,35.0298,-114.7581,Z103,317113.83
1378.0,3,1.5,10.3,41.0004,-115.9819,Z119,392242.47
1480.3,1,1.0,36.1,41.477,-121.0279,Z101,284652.49
1432.8,5,1.0,120.0,35.8836,-118.7494,Z109,407367.6
1666.9,4,1.5,52.3,41.2766,-120.2374,Z109,507790.32
2215.7,2,2.0,24.2,37.6951,-119.6045,Z106,555319.37
2040.9,4,1.5,2.7,36.9961,-116.5073,Z123,520280.9
843.9,2,2.0,13.6,40.4113,-118.7984,Z111,198769.18
1811.0,3,2.5,2.7,37.6878,-122.599,Z122,360506.97
2164.5,2,2.0,11.2,36.8176,-121.6751,Z115,423564.01
1693.4,1,1.0,9.0,32.6517,-118.5382,Z129,478359.57
2045.5,1,3.0,14.8,32.6225,-117.2254,Z126,510214.6
2506.1,3,1.5,54.5,38.4621,-119.1647,Z109,576039.62
2011.9,3,2.5,4.9,33.1975,-117.9878,Z107,510131.57
1624.7,7,1.0,11.0,39.501,-116.2115,Z126,489003.91
2022.5,3,5.5,9.1,38.4122,-118.7734,Z126,555458.81
1572.4,2,3.0,10.5,36.8484,-114.2395,Z124,438282.49
1512.0,3,6.0,13.4,39.2431,-122.0265,Z107,416089.79
1324.3,5,1.5,8.4,41.9342,-114.8433,Z104,372185.72
2281.7,4,1.5,85.7,34.8404,-121.8996,Z103,598095.01
1090.8,4,1.5,16.3,37.792,-118.9177,Z120,280394.12
2266.2,1,1.0,3.6,40.5071,-119.713,Z111,525213.96
1749.9,4,4.5,18.9,32.6603,-120.5847,Z110,560287.71
800.3,8,1.0,6.1,34.4333,-114.3913,Z114,248358.03
1683.8,1,2.0,7.3,37.4491,-121.6408,Z112,399516.38
450.0,2,4.0,10.1,37.7463,-117.4139,Z100,241554.19
1812.8,2,3.0,4.0,33.3202,-116.0573,Z104,463662.73
1942.6,3,2.5,38.3,36.3706,-122.4314,Z105,515588.03
1203.8,4,1.5,47.1,37.438,-114.2819,Z112,344348.65
1561.8,6,2.5,15.0,36.5183,-118.7603,Z124,489018.23
2477.1,8,2.5,35.0,39.1557,-114.8978,Z124,659961.28
1247.1,2,1.0,14.8,39.828,-117.5292,Z109,389547.76
970.5,6,2.5,5.4,36.8725,-117.681,Z129,353180.69
2240.8,4,2.5,15.2,36.5438,-120.8713,Z111,521026.11
2481.3,8,1.0,24.4,39.201,-116.4088,Z102,712531.03
1501.8,1,1.0,1.3,37.7754,-124.1872,Z128,328124.82
2005.7,1,5.0,31.9,40.7692,-118.6639,Z128,512078.33
2170.7,6,1.5,40.7,37.0709,-124.1625,Z110,599940.78
1128.8,2,6.0,59.0,37.9561,-121.2778,Z123,354134.47
1257.3,3,1.5,3.3,33.7236,-123.4889,Z123,445252.78
2115.4,1,4.0,0.0,40.442,-114.9283,Z124,526595.23
2342.5,3,2.5,2.3,36.5118,-117.9033,Z114,589621.99
1781.4,1,1.0,77.4,39.3311,-117.4806,Z116,365979.79
1060.1,2,4.0,43.5,36.5801,-115.5632,Z104,276257.35
2493.5,4,2.5,54.1,32.5096,-116.8032,Z104,585593.52
1234.5,6,2.5,21.8,36.3039,-123.1959,Z122,350756.0
1332.4,2,1.0,22.4,33.9013,-118.0158,Z110,332788.2
1671.2,2,1.0,10.6,36.2868,-114.2292,Z107,468054.56
2277.1,2,1.0,55.5,35.5528,-122.2518,Z110,562191.81
1927.0,4,3.5,53.1,34.4242,-117.993,Z122,450047.71
1707.4,3,2.5,14.9,33.6758,-118.582,Z121,371748.71
1731.6,6,4.5,12.0,39.4213,-120.3877,Z119,457360.39
1521.8,3,1.0,40.2,39.6712,-114.4763,Z114,283676.35
1779.1,2,1.0,0.8,35.0175,-120.7578,Z108,418678.38
300.0,2,3.0,59.0,37.2043,-123.5164,Z117,153562.77
1351.7,5,1.5,17.7,36.9087,-114.3933,Z105,353822.09
1620.7,3,4.5,17.5,35.8749,-116.8432,Z125,469421.44
924.5,7,3.5,33.2,35.1376,-120.9043,Z105,289344.04
1693.2,2,3.0,31.1,34.2673,-121.5546,Z110,453645.63
1397.8,4,1.5,9.3,40.7925,-114.7557,Z119,395785.66
2377.7,2,5.0,86.1,40.4165,-121.6277,Z128,576385.38
2286.5,2,1.0,120.0,36.4632,-118.8598,Z102,526423.34
1267.1,2,1.0,22.4,39.3514,-122.243,Z110,368043.09
1424.6,4,2.5,24.7,37.2342,-114.0502,Z129,416487.15
1463.0,3,1.0,24.2,33.3111,-116.4202,Z102,426285.62
1274.2,6,1.5,20.0,40.3127,-118.5398,Z117,354489.29
1597.5,4,1.5,87.1,34.5831,-116.6688,Z102,435804.74
1120.9,2,1.0,8.4,39.2148,-114.8781,Z119,299075.35
934.7,2,5.0,3.4,37.5103,-114.3872,Z109,306297.0
1811.4,4,4.5,79.6,39.0601,-116.2468,Z103,505896.79
1814.8,5,1.0,7.2,36.9764,-115.5848,Z129,476294.85
1097.8,1,1.0,41.5,39.1743,-120.3232,Z125,241504.94
1947.7,1,2.0,6.8,32.8117,-120.3859,Z129,376221.93
1184.2,4,3.5,96.7,32.8881,-116.0129,Z122,307555.75
1626.6,3,3.5,47.0,41.0152,-116.5239,Z103,417677.68
1910.2,3,4.5,75.3,39.6221,-115.0397,Z124,546862.44
1483.2,2,4.0,90.5,40.3704,-123.1034,Z123,426008.16
1727.4,4,2.5,2.6,36.8376,-117.2465,Z100,518977.75
1241.8,4,1.5,17.0,36.8666,-117.6997,Z125,305905.73
1401.8,4,5.5,31.3,37.573,-116.1155,Z116,421110.11
1397.1,2,1.0,48.7,34.8148,-124.2422,Z128,334912.88
1126.7,5,6.0,8.3,39.4683,-115.8243,Z105,404208.59
1411.6,6,3.5,73.8,40.3798,-121.0725,Z103,472099.97
725.7,1,1.0,7.5,41.1186,-117.2852,Z125,159807.04
1254.4,4,1.5,60.3,37.4118,-118.0261,Z121,319749.96
1357.6,4,2.5,21.6,36.4385,-119.8779,Z108,420282.64
1371.9,4,4.5,21.7,40.3939,-116.6667,Z109,364705.71
1379.3,6,1.5,14.1,39.6503,-114.4072,Z104,397634.15
1469.1,3,1.5,3.3,40.7391,-121.1035,Z107,387272.35
1739.7,3,4.5,12.8,38.7294,-116.6414,Z117,478972.58
1937.3,5,1.0,16.7,40.8915,-121.1974,Z123,513093.93
1175.1,2,1.0,19.6,33.3459,-115.6206,Z107,348775.06
898.4,1,3.0,40.3,38.9558,-119.9086,Z117,272014.98
979.0,2,2.0,13.0,33.3436,-119.7827,Z106,382991.21
1256.4,4,1.0,15.7,39.6146,-116.3953,Z107,385732.02
1324.0,3,1.5,71.0,38.4702,-119.2902,Z106,396172.2
1115.0,1,2.0,41.9,32.6519,-121.7002,Z121,306677.15
851.9,5,1.5,0.7,38.193,-114.0469,Z118,384079.23
1271.9,1,1.0,50.2,33.8897,-117.9876,Z110,408386.93
1590.7,5,1.5,120.0,33.8529,-117.7259,Z110,440065.35
1797.5,2,3.0,84.3,33.9294,-117.7109,Z102,485632.74
1221.3,1,1.0,54.2,37.0963,-115.2247,Z123,371213.34
1293.5,4,3.5,29.8,33.5974,-122.5693,Z119,370724.48
1036.7,2,3.0,9.8,33.6937,-123.8789,Z112,278685.14
1484.3,3,2.5,31.9,34.9336,-120.4396,Z125,440714.38
1075.8,2,1.0,35.7,32.5082,-118.5685,Z123,261297.34
1786.6,1,4.0,9.9,35.12,-121.5,Z129,470591.0
607.1,3,1.5,8.8,38.3749,-117.2633,Z128,252481.1
1320.2,4,3.5,15.2,38.2149,-123.7239,Z109,380416.87
1650.6,2,1.0,30.7,41.7106,-116.1976,Z105,448431.95
1591.9,3,3.5,10.4,33.6365,-116.9601,Z102,470370.85
2846.5,4,2.5,24.3,40.7229,-122.2536,Z127,686937.58
1674.9,6,2.5,68.8,36.2163,-121.3662,Z109,422872.7
998.0,2,3.0,10.5,36.1768,-116.0265,Z101,256868.68
1452.3,5,1.0,101.4,35.8137,-116.38,Z100,372559.38
611.9,2,2.0,19.2,33.685,-115.9555,Z111,153000.04
1459.7,4,3.5,3.2,37.0458,-121.1165,Z103,433308.13
1083.5,2,2.0,1.7,39.9801,-114.3195,Z123,378069.42
1957.7,1,4.0,12.4,40.8166,-116.9889,Z119,455572.22
1225.2,7,5.5,9.0,41.6472,-123.8154,Z123,387261.76
1441.6,3,3.5,55.7,39.9603,-119.4838,Z128,379697.69
1182.2,6,1.0,40.1,38.4194,-117.5223,Z123,479510.53
2369.4,6,1.0,64.8,37.2266,-122.7292,Z110,551567.26
1339.4,7,1.5,26.7,40.8115,-115.0314,Z100,347672.98
2416.3,3,3.5,17.2,39.5254,-116.5819,Z128,653598.15
1907.1,4,1.5,9.5,34.032,-123.645,Z115,462652.92
1741.0,4,1.5,26.2,38.9842,-114.9114,Z105,416234.15
1684.4,1,3.0,28.9,36.5949,-120.2541,Z126,469615.76
1696.9,8,3.5,15.0,38.1601,-119.7491,Z114,485741.18
536.2,2,1.0,82.7,41.0344,-116.2774,Z109,226180.32
1360.6,1,2.0,30.6,38.6994,-117.738,Z123,394158.8
1922.6,3,2.5,54.5,41.4179,-119.9059,Z107,483653.46
1475.6,3,3.5,29.1,40.7305,-121.7739,Z116,402384.88
797.4,3,1.5,11.4,33.7246,-119.0726,Z123,296971.14
1473.8,2,1.0,40.0,32.6107,-118.4186,Z112,404814.94
2352.1,3,1.5,7.9,36.1519,-117.8752,Z108,606186.82
2123.4,4,1.5,27.2,40.7206,-118.1468,Z126,523657.43
1469.0,1,4.0,15.4,34.6862,-118.0183,Z129,447480.72
1975.7,1,2.0,4.9,39.0683,-119.5048,Z105,460403.08
1316.7,3,2.5,16.0,37.022,-118.6002,Z128,321037.16
648.1,4,4.5,11.1,39.5877,-121.4693,Z122,302843.12
1037.8,3,2.5,3.6,34.0673,-122.8371,Z121,360528.11
2281.4,1,1.0,52.1,34.7714,-118.1272,Z120,405926.77
1363.0,6,1.5,20.7,34.804,-124.0065,Z116,351342.14
1378.3,6,6.0,12.8,37.7104,-123.8153,Z101,381724.81
1350.1,1,1.0,21.1,35.2514,-121.9032,Z125,322662.41
2452.1,3,3.5,42.1,40.2114,-122.4596,Z117,631959.26
2313.0,2,4.0,0.6,35.7945,-120.5718,Z126,597067.91
2609.4,3,4.5,23.7,38.7781,-120.6015,Z124,630701.13
1420.5,3,2.5,19.6,41.5108,-123.273,Z115,418520.71
1647.8,4,2.5,67.1,38.2658,-121.9117,Z105,408281.49
741.7,3,2.5,24.4,34.8005,-124.452,Z102,366049.75
2238.5,4,4.5,4.4,40.3893,-120.8149,Z102,609936.52
916.1,4,2.5,14.8,32.6192,-116.1374,Z113,346439.52
1608.4,3,1.5,29.1,34.9371,-121.7053,Z109,517957.51
951.3,2,2.0,1.4,36.1812,-117.7448,Z109,278887.15
1205.6,4,2.5,64.8,34.3618,-123.4683,Z101,346583.22
1081.4,3,2.5,2.1,38.2382,-124.371,Z106,328849.82
1196.1,4,1.0,0.9,37.801,-119.2668,Z113,369279.09
1230.4,2,1.0,0.1,36.3617,-119.6544,Z116,235877.82
1225.9,3,6.0,34.5,35.2966,-122.489,Z116,322175.38
1916.7,3,1.5,18.3,36.6221,-121.4909,Z129,525743.04
947.6,4,3.5,3.3,35.2664,-124.178,Z109,370030.74
1610.3,2,1.0,58.2,34.602,-116.1231,Z102,403648.56
2109.0,4,3.5,6.8,35.8371,-121.3365,Z116,526418.31
1243.4,2,5.0,11.9,38.2222,-122.1957,Z112,372765.73
1141.0,3,1.5,5.9,38.6597,-116.0511,Z126,391290.86
1384.7,4,1.5,78.4,35.3248,-124.0876,Z129,370644.08
2089.9,4,3.5,42.6,41.5003,-121.5125,Z115,563811.22
1597.1,4,3.5,38.6,34.9886,-121.7411,Z102,450516.84
1234.4,2,3.0,1.3,39.2653,-121.7388,Z114,246063.65
1741.9,1,1.0,22.2,33.2741,-124.3793,Z127,411736.84
948.9,3,2.5,25.7,38.816,-114.6859,Z124,282123.89
1840.7,2,4.0,14.5,36.8695,-115.4265,Z106,423267.3
1704.3,3,3.5,11.6,37.9065,-120.1478,Z112,390862.93
1346.1,1,4.0,57.3,34.2487,-119.8229,Z124,324626.05
1080.7,3,4.5,0.7,36.6189,-118.9964,Z106,316770.86
1056.7,3,2.5,29.5,39.7796,-119.4777,Z110,276948.14
1767.4,2,1.0,15.0,39.7873,-116.3191,Z113,517502.04
2114.5,1,2.0,32.9,34.7568,-119.3716,Z124,547934.13
1181.3,5,2.5,6.6,35.8497,-122.5173,Z110,384048.61
1729.2,4,1.5,8.2,32.5362,-123.2718,Z128,468074.67
456.5,2,2.0,26.5,33.3546,-114.8581,Z118,182739.12
1207.7,2,6.0,117.3,33.7039,-123.992,Z106,338130.18
1484.5,2,2.0,110.3,35.2897,-115.0756,Z121,407925.39
1045.2,2,3.0,8.6,39.7106,-117.25,Z101,293765.09
1031.7,5,2.5,3.2,37.3474,-120.2506,Z121,308331.89
1166.1,6,1.5,26.8,40.0298,-122.5346,Z102,424591.17
1646.1,3,1.5,16.3,39.6716,-121.2399,Z101,419672.22
1406.3,3,1.5,43.0,38.0778,-118.9363,Z120,372562.35
380.9,1,2.0,22.5,37.2487,-117.6031,Z104,139565.55
439.6,2,2.0,21.4,41.3475,-117.2395,Z126,210211.89
1196.6,4,1.5,31.2,37.9081,-119.8034,Z117,303335.97
1728.8,3,4.5,4.1,37.0868,-120.5733,Z115,484584.33
300.0,2,1.0,33.9,40.7566,-116.4327,Z102,112022.3
1250.1,3,1.5,20.1,33.1787,-114.7832,Z123,386679.35
1236.9,1,4.0,51.5,38.7323,-114.8981,Z114,221880.67
2194.2,2,2.0,4.5,33.5738,-118.708,Z120,473762.86
1307.5,1,2.0,10.7,40.2883,-123.6703,Z123,421101.16
1691.5,3,2.5,90.0,40.0303,-123.7305,Z125,376670.69
1570.6,4,4.5,24.2,37.2842,-120.2711,Z119,441266.39
434.7,5,3.5,79.5,38.7799,-116.805,Z119,201124.5
1884.1,1,4.0,35.0,39.8399,-119.2779,Z112,414843.57
1607.7,6,3.5,78.3,37.0914,-117.9127,Z105,434379.76
1754.1,1,1.0,11.5,41.1066,-115.6451,Z125,431312.1
3463.1,1,1.0,2.8,36.6518,-124.0765,Z115,819571.73
457.9,1,4.0,48.6,40.9742,-114.7999,Z110,244902.49
2362.3,2,1.0,49.0,38.0361,-121.0256,Z129,561046.56
1356.3,5,1.0,28.9,36.5493,-124.0087,Z113,386303.96
1643.7,3,1.0,26.0,32.5389,-115.728,Z114,344002.93
1477.2,3,4.5,73.9,35.3078,-114.6914,Z120,382363.58
1287.9,5,1.5,5.8,40.7453,-116.4295,Z104,368038.6
1215.1,4,1.5,28.8,36.5728,-116.0526,Z124,377390.97
1664.8,2,2.0,1.5,36.504,-115.3513,Z105,410384.04
741.4,1,3.0,4.6,37.1494,-119.0152,Z129,237059.94
1875.3,2,3.0,17.2,35.2199,-117.3551,Z114,437840.74
1291.9,4,2.5,51.6,37.1697,-121.4923,Z118,362898.78
935.0,2,3.0,39.6,36.0697,-121.8781,Z110,354340.28
1275.0,3,1.0,109.6,41.1397,-118.1061,Z119,278115.05
2128.6,4,1.5,1.4,37.8577,-116.7866,Z124,522423.96
1232.3,5,2.5,14.4,40.4244,-120.33,Z105,334092.21
1679.2,1,2.0,5.2,39.0253,-120.2969,Z110,436636.7
1134.5,5,2.5,1.1,34.5197,-114.4805,Z129,320724.16
1879.0,7,3.5,9.2,40.7428,-119.0562,Z107,541234.73
1842.8,3,4.5,8.4,33.3291,-114.144,Z126,549521.22
2424.3,3,1.5,16.3,36.7621,-115.4402,Z122,567731.75
1412.2,2,2.0,4.5,34.772,-117.7836,Z111,306374.32
1834.3,5,1.5,20.1,37.6068,-124.4041,Z116,476800.48
1549.0,2,5.0,75.8,35.3505,-121.3928,Z100,452765.36
2147.9,5,1.5,41.4,39.3668,-120.1147,Z109,488709.63
1140.6,2,2.0,55.4,41.4007,-117.6454,Z113,298115.22
1872.5,1,1.0,49.0,39.2364,-120.347,Z106,491711.2
1402.7,3,2.5,14.8,35.8754,-115.8078,Z128,408813.42
1467.9,3,1.0,37.0,38.2007,-117.5395,Z117,370985.17
1545.9,2,3.0,42.1,40.941,-120.8548,Z108,340917.86
1626.1,5,3.5,6.9,35.0653,-116.2634,Z129,464834.9
1441.9,2,1.0,59.0,33.6229,-121.3176,Z127,322051.51
1607.4,8,4.5,18.4,33.7423,-123.8407,Z115,472846.95
2289.1,4,3.5,0.5,37.2011,-122.6882,Z109,677669.79
1992.7,6,1.5,30.9,39.4553,-124.4712,Z111,515479.33
1934.6,4,1.5,33.9,38.7439,-115.7603,Z108,471405.64
1272.2,1,2.0,24.1,36.812,-117.9154,Z113,323652.35
1055.4,6,3.5,7.2,39.4283,-118.509,Z127,439233.85
1977.7,5,4.5,19.7,38.5227,-117.5485,Z101,509389.61
1938.0,8,4.5,15.3,38.4682,-117.6372,Z124,552038.11
2236.3,2,6.0,110.3,34.4226,-118.5623,Z124,603476.54
1198.0,2,3.0,52.2,35.4695,-115.6547,Z109,353075.15
1385.2,5,1.5,43.1,35.772,-119.8701,Z121,415272.85
680.3,4,1.5,6.0,40.1778,-116.0495,Z120,152458.04
1303.8,4,3.5,12.1,39.8635,-116.2403,Z109,386654.33
1998.3,5,2.5,14.3,34.9004,-122.4052,Z101,529755.66
1266.8,3,3.5,20.4,33.0239,-119.7355,Z105,359200.66
1820.2,3,1.5,0.9,39.7939,-115.7332,Z110,490763.69
1404.7,6,3.5,27.0,36.3937,-115.776,Z108,351399.21
1662.0,2,1.0,13.3,34.5881,-124.2479,Z102,472852.57
926.2,3,1.5,24.7,33.6117,-122.158,Z118,287914.12
1542.6,3,4.5,0.3,32.6217,-120.0493,Z110,471366.16
300.0,2,2.0,11.6,36.5634,-124.0049,Z103,237432.52
1406.6,1,1.0,43.9,35.7278,-121.7634,Z114,372086.68
684.8,1,1.0,20.9,39.1165,-121.7879,Z125,180226.91
2103.0,2,3.0,46.7,41.7783,-122.247,Z126,525953.88
1888.7,2,1.0,36.0,34.4644,-120.3351,Z111,441964.15
1733.3,1,1.0,57.9,34.8088,-115.9634,Z103,412332.24
2260.5,1,1.0,0.2,35.7044,-121.9368,Z114,526678.34
1025.5,2,4.0,9.1,36.9264,-118.3883,Z116,315004.75
2373.7,8,4.5,23.9,39.1281,-118.6454,Z117,631207.27
1966.1,4,4.5,84.9,35.8443,-115.9118,Z121,505427.4
1381.7,3,1.5,34.2,33.4899,-120.363,Z104,347162.21
2067.8,4,2.5,18.3,39.4382,-122.1525,Z109,571687.76
946.9,4,2.5,4.2,40.0491,-115.139,Z119,334957.19
1087.7,1,1.0,20.4,34.8527,-115.7541,Z125,231931.9
1195.7,6,2.5,17.5,33.7992,-117.9742,Z108,403455.55
1235.5,2,3.0,45.2,37.5141,-123.521,Z117,306275.54
971.7,1,1.0,16.0,34.479,-124.3308,Z111,228457.55
2111.5,7,3.5,11.5,36.0546,-122.5824,Z107,660105.37
1370.6,3,1.0,2.8,39.8849,-122.4353,Z127,400545.16
1676.3,3,1.5,1.4,34.5863,-123.0694,Z110,426830.84
1214.8,5,2.5,17.3,40.1595,-121.7471,Z103,385702.79
589.7,2,1.0,12.8,38.9032,-120.9522,Z108,228065.4
1635.0,2,3.0,24.3,34.5874,-116.5784,Z103,415811.53
543.9,1,1.0,37.3,37.5008,-117.05,Z117,66196.42
1465.7,3,5.5,1.2,38.3337,-123.404,Z113,410592.92
815.8,2,1.0,20.6,34.4026,-114.2404,Z113,272613.01
2493.6,8,1.0,59.4,33.877,-116.6025,Z121,689120.37
1955.7,1,1.0,18.2,37.5461,-122.784,Z128,481525.68
1552.9,5,3.5,22.1,39.0915,-123.1928,Z127,457917.81
2131.9,1,1.0,20.0,36.9182,-123.5808,Z129,431311.85
1076.8,4,5.5,14.8,33.1654,-116.8162,Z124,339720.67
1771.7,2,1.0,3.5,41.2895,-122.019,Z122,340575.18
1599.9,4,1.0,4.1,39.1022,-123.7338,Z100,499377.53
1632.0,4,1.5,5.9,38.4014,-120.0708,Z129,385210.68
2136.2,3,2.5,47.2,38.6145,-117.0587,Z108,467268.77
1866.2,2,4.0,9.7,36.2868,-121.3022,Z105,429017.92
1644.4,1,1.0,88.8,41.8518,-119.4322,Z124,383224.67
